repo,file_path,language,framework,matched_keywords,html_url
gemwalletcom/gem-ios,Features/MarketInsight/Sources/ViewModels/ChartSceneViewModel.swift,Swift,SwiftUI,import SwiftUI,https://github.com/gemwalletcom/gem-ios/blob/HEAD/Features/MarketInsight/Sources/ViewModels/ChartSceneViewModel.swift
gemwalletcom/gem-ios,Features/MarketInsight/Sources/ViewModels/MarketValueViewModel.swift,Swift,SwiftUI,import SwiftUI,https://github.com/gemwalletcom/gem-ios/blob/HEAD/Features/MarketInsight/Sources/ViewModels/MarketValueViewModel.swift
gemwalletcom/gem-ios,Features/NFT/Sources/Protocols/CollectionsViewable.swift,Swift,SwiftUI,import SwiftUI,https://github.com/gemwalletcom/gem-ios/blob/HEAD/Features/NFT/Sources/Protocols/CollectionsViewable.swift
gemwalletcom/gem-ios,Features/NFT/Sources/Scenes/CollectibleScene.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @State; NavigationStack; HStack; List {; ForEach(; ViewBuilder,https://github.com/gemwalletcom/gem-ios/blob/HEAD/Features/NFT/Sources/Scenes/CollectibleScene.swift
gemwalletcom/gem-ios,Features/NFT/Sources/Scenes/CollectionsScene.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @State; VStack; List {; ForEach(; .padding(; .frame(,https://github.com/gemwalletcom/gem-ios/blob/HEAD/Features/NFT/Sources/Scenes/CollectionsScene.swift
gemwalletcom/gem-ios,Features/NFT/Sources/Scenes/ReportNavigationStack.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @State; NavigationStack,https://github.com/gemwalletcom/gem-ios/blob/HEAD/Features/NFT/Sources/Scenes/ReportNavigationStack.swift
gemwalletcom/gem-ios,Features/NFT/Sources/Scenes/ReportSelectReasonScene.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; List {; ForEach(,https://github.com/gemwalletcom/gem-ios/blob/HEAD/Features/NFT/Sources/Scenes/ReportSelectReasonScene.swift
gemwalletcom/gem-ios,Features/NFT/Sources/ViewModels/CollectibleViewModel.swift,Swift,SwiftUI,import SwiftUI,https://github.com/gemwalletcom/gem-ios/blob/HEAD/Features/NFT/Sources/ViewModels/CollectibleViewModel.swift
gemwalletcom/gem-ios,Features/NFT/Sources/ViewModels/CollectionViewModel.swift,Swift,SwiftUI,import SwiftUI,https://github.com/gemwalletcom/gem-ios/blob/HEAD/Features/NFT/Sources/ViewModels/CollectionViewModel.swift
gemwalletcom/gem-ios,Features/NFT/Sources/ViewModels/CollectionsViewModel.swift,Swift,SwiftUI,import SwiftUI,https://github.com/gemwalletcom/gem-ios/blob/HEAD/Features/NFT/Sources/ViewModels/CollectionsViewModel.swift
gemwalletcom/gem-ios,Features/NFT/Sources/ViewModels/UnverifiedCollectionsViewModel.swift,Swift,SwiftUI,import SwiftUI,https://github.com/gemwalletcom/gem-ios/blob/HEAD/Features/NFT/Sources/ViewModels/UnverifiedCollectionsViewModel.swift
gemwalletcom/gem-ios,Features/Onboarding/Sources/Navigation/CreateWalletNavigationStack.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @State; NavigationStack; ViewBuilder,https://github.com/gemwalletcom/gem-ios/blob/HEAD/Features/Onboarding/Sources/Navigation/CreateWalletNavigationStack.swift
gemwalletcom/gem-ios,Features/Onboarding/Sources/Navigation/ExportWalletNavigationStack.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @State; NavigationStack,https://github.com/gemwalletcom/gem-ios/blob/HEAD/Features/Onboarding/Sources/Navigation/ExportWalletNavigationStack.swift
gemwalletcom/gem-ios,Features/Onboarding/Sources/Navigation/ImportWalletNavigationStack.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @State; NavigationStack; ViewBuilder,https://github.com/gemwalletcom/gem-ios/blob/HEAD/Features/Onboarding/Sources/Navigation/ImportWalletNavigationStack.swift
gemwalletcom/gem-ios,Features/Onboarding/Sources/Scenes/AcceptTermsScene.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @State; List {; ForEach(,https://github.com/gemwalletcom/gem-ios/blob/HEAD/Features/Onboarding/Sources/Scenes/AcceptTermsScene.swift
gemwalletcom/gem-ios,Features/Onboarding/Sources/Scenes/ImportWalletScene.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @State; NavigationStack; VStack; HStack; ForEach(; .padding(,https://github.com/gemwalletcom/gem-ios/blob/HEAD/Features/Onboarding/Sources/Scenes/ImportWalletScene.swift
gemwalletcom/gem-ios,Features/Onboarding/Sources/Scenes/ImportWalletTypeScene.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @State; List {; ForEach(,https://github.com/gemwalletcom/gem-ios/blob/HEAD/Features/Onboarding/Sources/Scenes/ImportWalletTypeScene.swift
gemwalletcom/gem-ios,Features/Onboarding/Sources/Scenes/OnboardingScene.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @Binding; VStack; .padding(; .frame(,https://github.com/gemwalletcom/gem-ios/blob/HEAD/Features/Onboarding/Sources/Scenes/OnboardingScene.swift
gemwalletcom/gem-ios,Features/Onboarding/Sources/Scenes/SecurityReminderScene.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @State; List {; ForEach(,https://github.com/gemwalletcom/gem-ios/blob/HEAD/Features/Onboarding/Sources/Scenes/SecurityReminderScene.swift
gemwalletcom/gem-ios,Features/Onboarding/Sources/Scenes/SetupWalletScene.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @State; HStack; List {; .padding(,https://github.com/gemwalletcom/gem-ios/blob/HEAD/Features/Onboarding/Sources/Scenes/SetupWalletScene.swift
gemwalletcom/gem-ios,Features/Onboarding/Sources/Scenes/ShowSecretDataScene.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @State; List {; .frame(,https://github.com/gemwalletcom/gem-ios/blob/HEAD/Features/Onboarding/Sources/Scenes/ShowSecretDataScene.swift
gemwalletcom/gem-ios,Features/Onboarding/Sources/Scenes/VerifyPhraseWalletScene.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @State; List {; ForEach(,https://github.com/gemwalletcom/gem-ios/blob/HEAD/Features/Onboarding/Sources/Scenes/VerifyPhraseWalletScene.swift
gemwalletcom/gem-ios,Features/Onboarding/Sources/Types/ListItemStyle+Extension.swift,Swift,SwiftUI,import SwiftUI,https://github.com/gemwalletcom/gem-ios/blob/HEAD/Features/Onboarding/Sources/Types/ListItemStyle+Extension.swift
gemwalletcom/gem-ios,Features/Onboarding/Sources/Types/WalletImportType.swift,Swift,SwiftUI,import SwiftUI,https://github.com/gemwalletcom/gem-ios/blob/HEAD/Features/Onboarding/Sources/Types/WalletImportType.swift
gemwalletcom/gem-ios,Features/Onboarding/Sources/ViewModels/CreateWalletModel.swift,Swift,SwiftUI,import SwiftUI,https://github.com/gemwalletcom/gem-ios/blob/HEAD/Features/Onboarding/Sources/ViewModels/CreateWalletModel.swift
gemwalletcom/gem-ios,Features/Onboarding/Sources/ViewModels/ImportWalletSceneViewModel.swift,Swift,SwiftUI,import SwiftUI,https://github.com/gemwalletcom/gem-ios/blob/HEAD/Features/Onboarding/Sources/ViewModels/ImportWalletSceneViewModel.swift
gemwalletcom/gem-ios,Features/Onboarding/Sources/ViewModels/ImportWalletTypeViewModel.swift,Swift,SwiftUI,import SwiftUI,https://github.com/gemwalletcom/gem-ios/blob/HEAD/Features/Onboarding/Sources/ViewModels/ImportWalletTypeViewModel.swift
gemwalletcom/gem-ios,Features/Onboarding/Sources/ViewModels/ImportWalletViewModel.swift,Swift,SwiftUI,import SwiftUI,https://github.com/gemwalletcom/gem-ios/blob/HEAD/Features/Onboarding/Sources/ViewModels/ImportWalletViewModel.swift
gemwalletcom/gem-ios,Features/Onboarding/Sources/ViewModels/NewSecretPhraseViewModel.swift,Swift,SwiftUI,import SwiftUI,https://github.com/gemwalletcom/gem-ios/blob/HEAD/Features/Onboarding/Sources/ViewModels/NewSecretPhraseViewModel.swift
gemwalletcom/gem-ios,Features/Onboarding/Sources/ViewModels/VerifyPhraseViewModel.swift,Swift,SwiftUI,import SwiftUI,https://github.com/gemwalletcom/gem-ios/blob/HEAD/Features/Onboarding/Sources/ViewModels/VerifyPhraseViewModel.swift
gemwalletcom/gem-ios,Features/Onboarding/Sources/Views/WordSuggestionView.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; HStack; ForEach(,https://github.com/gemwalletcom/gem-ios/blob/HEAD/Features/Onboarding/Sources/Views/WordSuggestionView.swift
gemwalletcom/gem-ios,Features/Onboarding/Sources/WalletAvatar/Scenes/WalletImageScene.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @State; VStack; ForEach(; ViewBuilder; .padding(; .frame(,https://github.com/gemwalletcom/gem-ios/blob/HEAD/Features/Onboarding/Sources/WalletAvatar/Scenes/WalletImageScene.swift
gemwalletcom/gem-ios,Features/Onboarding/Sources/WalletAvatar/ViewModels/WalletImageViewModel.swift,Swift,SwiftUI,import SwiftUI,https://github.com/gemwalletcom/gem-ios/blob/HEAD/Features/Onboarding/Sources/WalletAvatar/ViewModels/WalletImageViewModel.swift
gemwalletcom/gem-ios,Features/Onboarding/Sources/WalletAvatar/Views/AvatarView.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View,https://github.com/gemwalletcom/gem-ios/blob/HEAD/Features/Onboarding/Sources/WalletAvatar/Views/AvatarView.swift
gemwalletcom/gem-ios,Features/Perpetuals/Sources/Navigation/PerpetualsNavigationView.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @State; NavigationView,https://github.com/gemwalletcom/gem-ios/blob/HEAD/Features/Perpetuals/Sources/Navigation/PerpetualsNavigationView.swift
gemwalletcom/gem-ios,Features/Perpetuals/Sources/Scenes/AutocloseScene.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @State; List {,https://github.com/gemwalletcom/gem-ios/blob/HEAD/Features/Perpetuals/Sources/Scenes/AutocloseScene.swift
gemwalletcom/gem-ios,Features/Perpetuals/Sources/Scenes/PerpetualPortfolioScene.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @State; NavigationStack; ForEach(,https://github.com/gemwalletcom/gem-ios/blob/HEAD/Features/Perpetuals/Sources/Scenes/PerpetualPortfolioScene.swift
gemwalletcom/gem-ios,Features/Perpetuals/Sources/Scenes/PerpetualScene.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; VStack; HStack; List {; ForEach(; .frame(,https://github.com/gemwalletcom/gem-ios/blob/HEAD/Features/Perpetuals/Sources/Scenes/PerpetualScene.swift
gemwalletcom/gem-ios,Features/Perpetuals/Sources/Scenes/PerpetualsScene.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; HStack; List {; .padding(,https://github.com/gemwalletcom/gem-ios/blob/HEAD/Features/Perpetuals/Sources/Scenes/PerpetualsScene.swift
gemwalletcom/gem-ios,Features/Perpetuals/Sources/Types/ChartGridStyle.swift,Swift,SwiftUI,import SwiftUI,https://github.com/gemwalletcom/gem-ios/blob/HEAD/Features/Perpetuals/Sources/Types/ChartGridStyle.swift
gemwalletcom/gem-ios,Features/Perpetuals/Sources/ViewModels/AutocloseSceneViewModel.swift,Swift,SwiftUI,import SwiftUI,https://github.com/gemwalletcom/gem-ios/blob/HEAD/Features/Perpetuals/Sources/ViewModels/AutocloseSceneViewModel.swift
gemwalletcom/gem-ios,Features/Perpetuals/Sources/ViewModels/AutocloseViewModel.swift,Swift,SwiftUI,import SwiftUI,https://github.com/gemwalletcom/gem-ios/blob/HEAD/Features/Perpetuals/Sources/ViewModels/AutocloseViewModel.swift
gemwalletcom/gem-ios,Features/Perpetuals/Sources/ViewModels/CandleTooltipViewModel.swift,Swift,SwiftUI,import SwiftUI,https://github.com/gemwalletcom/gem-ios/blob/HEAD/Features/Perpetuals/Sources/ViewModels/CandleTooltipViewModel.swift
gemwalletcom/gem-ios,Features/Perpetuals/Sources/ViewModels/ChartLineViewModel.swift,Swift,SwiftUI,import SwiftUI,https://github.com/gemwalletcom/gem-ios/blob/HEAD/Features/Perpetuals/Sources/ViewModels/ChartLineViewModel.swift
gemwalletcom/gem-ios,Features/Perpetuals/Sources/ViewModels/OpenPositionItemViewModel.swift,Swift,SwiftUI,import SwiftUI; View {,https://github.com/gemwalletcom/gem-ios/blob/HEAD/Features/Perpetuals/Sources/ViewModels/OpenPositionItemViewModel.swift
gemwalletcom/gem-ios,Features/Perpetuals/Sources/ViewModels/PerpetualItemViewModel.swift,Swift,SwiftUI,import SwiftUI; View {,https://github.com/gemwalletcom/gem-ios/blob/HEAD/Features/Perpetuals/Sources/ViewModels/PerpetualItemViewModel.swift
gemwalletcom/gem-ios,Features/Perpetuals/Sources/ViewModels/PerpetualPositionItemViewModel.swift,Swift,SwiftUI,import SwiftUI; View {,https://github.com/gemwalletcom/gem-ios/blob/HEAD/Features/Perpetuals/Sources/ViewModels/PerpetualPositionItemViewModel.swift
gemwalletcom/gem-ios,Features/Perpetuals/Sources/ViewModels/PerpetualPositionViewModel.swift,Swift,SwiftUI,import SwiftUI,https://github.com/gemwalletcom/gem-ios/blob/HEAD/Features/Perpetuals/Sources/ViewModels/PerpetualPositionViewModel.swift
gemwalletcom/gem-ios,Features/Perpetuals/Sources/ViewModels/PerpetualSceneViewModel.swift,Swift,SwiftUI,import SwiftUI,https://github.com/gemwalletcom/gem-ios/blob/HEAD/Features/Perpetuals/Sources/ViewModels/PerpetualSceneViewModel.swift
gemwalletcom/gem-ios,Features/Perpetuals/Sources/ViewModels/PerpetualViewModel.swift,Swift,SwiftUI,import SwiftUI,https://github.com/gemwalletcom/gem-ios/blob/HEAD/Features/Perpetuals/Sources/ViewModels/PerpetualViewModel.swift
gemwalletcom/gem-ios,Features/Perpetuals/Sources/ViewModels/PerpetualsHeaderViewModel.swift,Swift,SwiftUI,import SwiftUI,https://github.com/gemwalletcom/gem-ios/blob/HEAD/Features/Perpetuals/Sources/ViewModels/PerpetualsHeaderViewModel.swift
gemwalletcom/gem-ios,Features/Perpetuals/Sources/ViewModels/PerpetualsSceneViewModel.swift,Swift,SwiftUI,import SwiftUI,https://github.com/gemwalletcom/gem-ios/blob/HEAD/Features/Perpetuals/Sources/ViewModels/PerpetualsSceneViewModel.swift
gemwalletcom/gem-ios,Features/Perpetuals/Sources/Views/AutocloseInputSection.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @Binding; HStack,https://github.com/gemwalletcom/gem-ios/blob/HEAD/Features/Perpetuals/Sources/Views/AutocloseInputSection.swift
gemwalletcom/gem-ios,Features/Perpetuals/Sources/Views/AutocloseSheet.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @State; NavigationStack,https://github.com/gemwalletcom/gem-ios/blob/HEAD/Features/Perpetuals/Sources/Views/AutocloseSheet.swift
gemwalletcom/gem-ios,Features/Perpetuals/Sources/Views/CandleTooltipView.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; .padding(,https://github.com/gemwalletcom/gem-ios/blob/HEAD/Features/Perpetuals/Sources/Views/CandleTooltipView.swift
gemwalletcom/gem-ios,Features/Perpetuals/Sources/Views/CandlestickChartView.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @State; VStack; ForEach(; ViewBuilder; .padding(; .frame(,https://github.com/gemwalletcom/gem-ios/blob/HEAD/Features/Perpetuals/Sources/Views/CandlestickChartView.swift
gemwalletcom/gem-ios,Features/Perpetuals/Sources/Views/PerpetualListItem.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View,https://github.com/gemwalletcom/gem-ios/blob/HEAD/Features/Perpetuals/Sources/Views/PerpetualListItem.swift
gemwalletcom/gem-ios,Features/Perpetuals/Sources/Views/PerpetualPositionsList.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; ForEach(,https://github.com/gemwalletcom/gem-ios/blob/HEAD/Features/Perpetuals/Sources/Views/PerpetualPositionsList.swift
gemwalletcom/gem-ios,Features/Perpetuals/Sources/Views/PerpetualSectionView.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; ForEach(,https://github.com/gemwalletcom/gem-ios/blob/HEAD/Features/Perpetuals/Sources/Views/PerpetualSectionView.swift
gemwalletcom/gem-ios,Features/PriceAlerts/Sources/Navigation/SetPriceAlertNavigationStack.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; NavigationStack,https://github.com/gemwalletcom/gem-ios/blob/HEAD/Features/PriceAlerts/Sources/Navigation/SetPriceAlertNavigationStack.swift
gemwalletcom/gem-ios,Features/PriceAlerts/Sources/Scenes/AssetPriceAlertsScene.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @State; NavigationStack; List {; ForEach(,https://github.com/gemwalletcom/gem-ios/blob/HEAD/Features/PriceAlerts/Sources/Scenes/AssetPriceAlertsScene.swift
gemwalletcom/gem-ios,Features/PriceAlerts/Sources/Scenes/PriceAlertsScene.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @State; List {,https://github.com/gemwalletcom/gem-ios/blob/HEAD/Features/PriceAlerts/Sources/Scenes/PriceAlertsScene.swift
gemwalletcom/gem-ios,Features/PriceAlerts/Sources/Scenes/SetPriceAlertScene.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @State; VStack; List {; ViewBuilder,https://github.com/gemwalletcom/gem-ios/blob/HEAD/Features/PriceAlerts/Sources/Scenes/SetPriceAlertScene.swift
gemwalletcom/gem-ios,Features/PriceAlerts/Sources/Types/SetPriceAlertCurrencyInputConfig.swift,Swift,SwiftUI,import SwiftUI,https://github.com/gemwalletcom/gem-ios/blob/HEAD/Features/PriceAlerts/Sources/Types/SetPriceAlertCurrencyInputConfig.swift
gemwalletcom/gem-ios,Features/PriceAlerts/Sources/ViewModels/AssetPriceAlertsViewModel.swift,Swift,SwiftUI,import SwiftUI,https://github.com/gemwalletcom/gem-ios/blob/HEAD/Features/PriceAlerts/Sources/ViewModels/AssetPriceAlertsViewModel.swift
gemwalletcom/gem-ios,Features/PriceAlerts/Sources/ViewModels/PriceAlertItemViewModel.swift,Swift,SwiftUI,import SwiftUI; View {,https://github.com/gemwalletcom/gem-ios/blob/HEAD/Features/PriceAlerts/Sources/ViewModels/PriceAlertItemViewModel.swift
gemwalletcom/gem-ios,Features/PriceAlerts/Sources/ViewModels/PriceAlertsSceneViewModel.swift,Swift,SwiftUI,import SwiftUI,https://github.com/gemwalletcom/gem-ios/blob/HEAD/Features/PriceAlerts/Sources/ViewModels/PriceAlertsSceneViewModel.swift
gemwalletcom/gem-ios,Features/QRScanner/Sources/Navigation/ScanQRCodeNavigationStack.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; NavigationStack,https://github.com/gemwalletcom/gem-ios/blob/HEAD/Features/QRScanner/Sources/Navigation/ScanQRCodeNavigationStack.swift
gemwalletcom/gem-ios,Features/QRScanner/Sources/QRImageDecoder.swift,Swift,SwiftUI,import SwiftUI,https://github.com/gemwalletcom/gem-ios/blob/HEAD/Features/QRScanner/Sources/QRImageDecoder.swift
gemwalletcom/gem-ios,Features/QRScanner/Sources/QRScannerScene.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @State; ZStack; ViewBuilder,https://github.com/gemwalletcom/gem-ios/blob/HEAD/Features/QRScanner/Sources/QRScannerScene.swift
gemwalletcom/gem-ios,Features/QRScanner/Sources/Types/ImageState.swift,Swift,SwiftUI,import SwiftUI,https://github.com/gemwalletcom/gem-ios/blob/HEAD/Features/QRScanner/Sources/Types/ImageState.swift
